# IMMUTABLE RAW PULL — DO NOT MODIFY
# Instrument: SPY
# Source: IBKR TWS port 7497
# whatToShow: ADJUSTED_LAST
# barSizeSetting: 1 day, useRTH: True
# Pull date: 2026-07-01
# Rows: 6033
date,open,high,low,close,volume
2007-10-15,111.3,111.37,109.64,110.3,153013300.0
2007-10-16,109.98,111.45,109.31,109.93,155093300.0
2007-10-17,110.38,110.46,108.6,109.79,188981500.0
2007-10-18,109.29,109.82,109.03,109.6,124063600.0
2007-10-19,109.04,111.45,106.32,106.41,275127500.0
2007-10-22,106.0,107.59,105.88,107.53,235592400.0
2007-10-23,107.76,108.23,106.82,107.76,166547100.0
2007-10-24,107.7,108.23,105.41,108.1,303450200.0
2007-10-25,108.03,108.47,106.75,108.25,219882200.0
2007-10-26,109.02,109.66,108.19,109.54,151580300.0
2007-10-29,109.63,110.0,109.37,109.63,99463900.0
2007-10-30,109.28,109.51,108.87,108.9,120463500.0
2007-10-31,109.67,110.59,108.86,110.21,201464800.0
2007-11-01,109.21,109.9,107.26,107.56,292953700.0
2007-11-02,107.93,107.95,106.27,107.82,294039800.0
2007-11-05,106.57,107.66,105.41,107.0,206385200.0
2007-11-06,107.43,108.34,106.48,108.08,159210000.0
2007-11-07,107.14,107.64,104.24,104.79,276939800.0
2007-11-08,105.4,106.34,103.33,105.06,349815000.0
2007-11-09,103.64,105.08,103.17,103.18,252618800.0
2007-11-12,103.42,104.42,102.16,102.48,230428700.0
2007-11-13,103.46,105.63,103.43,105.38,177579600.0
2007-11-14,106.28,106.41,104.54,105.06,191045100.0
2007-11-15,104.55,105.13,102.83,103.64,234905900.0
2007-11-16,104.19,104.32,102.97,103.95,278293600.0
2007-11-19,103.47,105.91,101.99,102.53,251673100.0
2007-11-20,102.31,103.65,101.22,102.61,385571600.0
2007-11-21,101.91,102.5,100.9,101.05,231119000.0
2007-11-23,101.9,102.81,101.54,102.53,75619100.0
2007-11-26,102.83,103.23,100.18,100.33,193274900.0
2007-11-27,100.95,102.01,100.39,101.57,255176800.0
2007-11-28,102.71,105.03,102.66,104.73,227970900.0
2007-11-29,104.42,105.55,104.06,105.46,181517600.0
2007-11-30,106.15,106.74,104.93,105.8,199753400.0
2007-12-03,105.56,105.73,104.91,104.96,138434400.0
2007-12-04,104.46,111.46,104.21,104.44,125618800.0
2007-12-05,105.36,106.27,105.29,106.02,150786100.0
2007-12-06,105.86,107.7,105.82,107.51,136789700.0
2007-12-07,107.85,107.9,107.23,107.46,113132100.0
2007-12-10,107.73,115.11,107.45,108.3,97632400.0
2007-12-11,108.36,108.89,105.29,105.4,224218700.0
2007-12-12,107.92,108.08,104.84,106.34,244989900.0
2007-12-13,105.64,106.4,104.91,106.2,199353300.0
2007-12-14,105.45,106.2,104.77,104.79,129839800.0
2007-12-17,104.43,104.61,103.18,103.28,147416600.0
2007-12-18,104.05,104.33,102.53,103.97,227114900.0
2007-12-19,103.95,104.62,103.23,103.88,178252000.0
2007-12-20,104.59,104.6,103.4,104.6,161128300.0
2007-12-21,104.96,105.72,104.76,105.64,121138200.0
2007-12-24,105.94,106.47,105.75,106.27,43367500.0
2007-12-26,105.97,106.61,105.77,106.55,57294600.0
2007-12-27,106.13,106.15,104.93,105.18,105103900.0
2007-12-28,105.8,105.85,104.63,104.97,95164700.0
2007-12-31,104.78,104.93,104.03,104.27,88895600.0
2008-01-02,104.37,104.69,102.48,103.18,168286300.0
2008-01-03,103.22,103.62,102.65,103.18,106945000.0
2008-01-04,102.09,102.16,100.36,100.65,188076600.0
2008-01-07,101.0,101.3,99.79,100.56,207934700.0
2008-01-08,101.21,101.78,98.6,98.94,294744000.0
2008-01-09,99.01,100.28,98.08,99.98,273627000.0
2008-01-10,99.5,101.71,99.27,100.63,288195600.0
2008-01-11,100.25,101.07,99.0,99.82,237144200.0
2008-01-14,100.54,101.04,100.0,100.63,136303300.0
2008-01-15,99.53,99.79,98.22,98.41,199119000.0
2008-01-16,97.84,99.09,97.06,97.56,314943700.0
2008-01-17,97.99,98.2,94.68,95.03,339283400.0
2008-01-18,95.58,96.17,93.38,94.06,322777500.0
2008-01-22,90.06,94.19,89.74,93.1,350737000.0
2008-01-23,90.54,95.58,90.34,95.34,412555400.0
2008-01-24,95.64,96.48,94.95,96.15,227823700.0
2008-01-25,97.22,97.41,94.44,95.0,232244200.0
2008-01-28,94.94,96.52,94.06,96.32,191487800.0
2008-01-29,96.94,97.19,96.07,96.8,141161000.0
2008-01-30,96.57,98.67,95.85,96.09,300343900.0
2008-01-31,95.03,98.67,94.87,97.84,287799100.0
2008-02-01,98.23,99.44,97.95,99.42,171445900.0
2008-02-04,99.14,99.22,98.03,98.16,110252000.0
2008-02-05,96.77,97.04,95.21,95.53,238255500.0
2008-02-06,95.85,96.33,94.31,94.76,211722300.0
2008-02-07,94.07,96.0,93.82,95.39,259497200.0
2008-02-08,94.92,95.6,94.09,94.78,186168200.0
2008-02-11,94.81,95.6,94.04,95.26,170601100.0
2008-02-12,96.09,97.09,95.43,96.15,223766800.0
2008-02-13,96.91,97.65,96.25,97.13,157313100.0
2008-02-14,97.53,97.58,96.0,96.27,183625200.0
2008-02-15,95.83,96.94,94.98,96.25,129169600.0
2008-02-19,97.34,97.5,95.88,96.52,133518700.0
2008-02-20,95.44,98.0,95.27,96.81,200978900.0
2008-02-21,97.34,97.58,95.49,96.0,179917800.0
2008-02-22,96.14,96.76,94.63,96.59,189777300.0
2008-02-25,96.54,98.04,96.0,97.81,173713500.0
2008-02-26,97.38,98.97,97.22,98.55,179968100.0
2008-02-27,97.98,99.1,97.87,98.45,152355200.0
2008-02-28,97.76,98.26,97.26,97.48,147069100.0
2008-02-29,96.57,96.64,94.57,95.31,207259200.0
2008-03-03,94.84,95.31,94.19,95.08,172811500.0
2008-03-04,94.18,95.01,93.3,94.72,263821400.0
2008-03-05,95.01,95.99,94.26,95.32,242097400.0
2008-03-06,94.71,94.89,92.98,93.35,221546100.0
2008-03-07,92.39,93.83,91.58,92.39,280326400.0
2008-03-10,92.43,92.54,90.88,91.17,218141400.0
2008-03-11,93.1,94.53,91.84,94.44,273546300.0
2008-03-12,94.55,95.28,93.42,93.56,200411200.0
2008-03-13,92.31,94.47,91.59,93.77,315117400.0
2008-03-14,94.57,94.59,91.01,92.31,415148000.0
2008-03-17,89.99,92.06,89.79,91.38,337856000.0
2008-03-18,93.02,95.23,92.58,95.18,290015800.0
2008-03-19,95.55,95.92,92.6,92.82,294949500.0
2008-03-20,93.07,95.13,92.52,94.54,217830700.0
2008-03-24,95.42,97.21,95.37,96.43,186632300.0
2008-03-25,96.5,97.02,95.75,96.52,163318400.0
2008-03-26,96.24,96.34,95.28,95.34,170810400.0
2008-03-27,96.05,96.23,94.74,95.04,195411800.0
2008-03-28,95.2,95.46,93.81,94.13,154694500.0
2008-03-31,93.59,95.0,93.59,94.46,148075800.0
2008-04-01,94.85,97.95,93.97,97.78,223437700.0
2008-04-02,98.1,98.54,97.33,97.85,193731300.0
2008-04-03,97.3,98.38,97.14,98.09,151901500.0
2008-04-04,98.02,98.75,97.43,97.98,160104400.0
2008-04-07,98.68,99.18,97.87,98.03,139674300.0
2008-04-08,97.47,98.0,97.31,97.93,136012100.0
2008-04-09,97.78,97.92,96.55,97.22,173592700.0
2008-04-10,96.92,97.82,96.56,97.36,172799900.0
2008-04-11,96.24,96.71,95.2,95.47,186429500.0
2008-04-14,95.33,95.58,94.88,95.15,143221200.0
2008-04-15,95.61,95.69,94.72,95.37,145117900.0
2008-04-16,96.3,98.02,96.2,97.95,160603400.0
2008-04-17,97.36,98.24,97.1,98.1,153598800.0
2008-04-18,99.46,99.89,98.96,99.12,181054100.0
2008-04-21,98.93,99.48,97.97,99.17,104764600.0
2008-04-22,98.91,99.04,97.8,98.73,143203000.0
2008-04-23,98.84,99.33,98.15,98.58,166541200.0
2008-04-24,98.84,100.02,98.09,99.01,203657700.0
2008-04-25,99.78,100.13,98.71,99.92,171785900.0
2008-04-28,100.12,100.39,99.74,99.94,96905700.0
2008-04-29,99.78,100.01,99.21,99.55,116652500.0
2008-04-30,99.69,100.63,98.96,98.96,181117600.0
2008-05-01,99.06,101.01,98.97,101.01,168757900.0
2008-05-02,101.88,101.9,100.61,101.29,153956500.0
2008-05-05,100.96,101.36,100.5,100.8,109837900.0
2008-05-06,100.21,101.78,99.99,101.68,159432000.0
2008-05-07,101.56,101.67,99.59,99.86,173899300.0
2008-05-08,100.02,100.46,99.48,99.61,154124600.0
2008-05-09,99.21,99.77,99.1,99.42,135205000.0
2008-05-12,99.67,100.62,99.3,100.54,135094500.0
2008-05-13,100.79,100.84,100.01,100.55,136342600.0
2008-05-14,100.99,101.78,100.54,100.76,157214800.0
2008-05-15,100.95,102.32,100.8,102.02,148263700.0
2008-05-16,102.25,102.26,101.36,102.11,181704100.0
2008-05-19,102.22,103.29,101.85,102.39,155040600.0
2008-05-20,101.83,101.88,100.92,101.56,153943300.0
2008-05-21,101.5,101.83,99.49,99.84,232953100.0
2008-05-22,99.8,100.33,99.49,99.86,156598800.0
2008-05-23,99.52,99.64,98.42,98.52,154654400.0
2008-05-27,98.63,99.49,98.44,99.25,142210400.0
2008-05-28,99.62,100.21,98.78,99.71,148035400.0
2008-05-29,99.59,100.87,99.55,100.21,159562900.0
2008-05-30,100.54,100.74,100.16,100.46,99268100.0
2008-06-02,100.08,100.11,98.78,99.42,158978700.0
2008-06-03,99.73,99.94,98.06,98.84,244540000.0
2008-06-04,98.61,99.67,98.39,98.79,224532800.0
2008-06-05,99.19,100.84,99.01,100.77,204600800.0
2008-06-06,99.89,100.06,97.5,97.55,316461300.0
2008-06-09,97.95,98.42,96.63,97.79,209319000.0
2008-06-10,97.11,98.13,96.88,97.3,229831600.0
2008-06-11,97.32,97.41,95.85,95.87,246945000.0
2008-06-12,96.34,97.25,95.57,96.24,215476900.0
2008-06-13,96.75,97.72,96.35,97.45,215004300.0
2008-06-16,97.03,98.01,96.96,97.51,161470700.0
2008-06-17,98.1,98.15,96.89,97.04,168496600.0
2008-06-18,96.41,96.69,95.71,96.09,239718600.0
2008-06-19,96.02,96.8,94.47,96.21,274540400.0
2008-06-20,95.56,95.74,94.39,94.65,253298300.0
2008-06-23,94.98,95.12,94.47,94.56,136108300.0
2008-06-24,94.26,95.27,93.65,94.37,239484300.0
2008-06-25,94.75,95.96,94.41,94.82,249138900.0
2008-06-26,93.93,94.54,92.13,92.24,272077600.0
2008-06-27,92.28,92.7,91.39,91.74,274054700.0
2008-06-30,92.0,92.73,91.57,92.06,234043300.0
2008-07-01,91.01,92.42,90.59,92.35,337712200.0
2008-07-02,92.65,92.91,90.6,90.77,268532900.0
2008-07-03,91.01,91.52,89.91,90.86,220576100.0
2008-07-07,91.21,91.6,89.14,89.93,332160900.0
2008-07-08,89.9,91.64,89.34,91.53,336217900.0
2008-07-09,91.71,91.89,89.48,89.77,305077000.0
2008-07-10,89.52,90.49,88.9,90.13,387254400.0
2008-07-11,89.15,90.57,88.11,89.08,431516000.0
2008-07-14,90.11,90.28,88.05,88.28,297233600.0
2008-07-15,87.63,88.83,86.34,87.03,448507400.0
2008-07-16,87.37,89.61,87.11,89.17,315325600.0
2008-07-17,90.03,90.83,89.26,90.06,317994200.0
2008-07-18,90.75,90.94,90.03,90.62,209045900.0
2008-07-21,91.01,91.21,90.06,90.67,185536900.0
2008-07-22,90.02,91.93,89.81,91.7,273527200.0
2008-07-23,92.01,92.9,91.75,92.2,280195600.0
2008-07-24,92.32,92.37,90.03,90.29,232062500.0
2008-07-25,90.55,90.99,90.04,90.26,191875300.0
2008-07-28,90.27,90.68,88.78,88.94,181314700.0
2008-07-29,89.19,90.91,88.94,90.84,240974900.0
2008-07-30,91.36,92.51,90.84,92.46,322770900.0
2008-07-31,91.64,92.49,91.09,91.24,246057600.0
2008-08-01,91.44,91.56,90.25,90.75,219384600.0
2008-08-04,90.67,90.74,89.75,89.91,178215200.0
2008-08-05,90.65,92.48,89.9,92.34,227612400.0
2008-08-06,92.08,93.01,91.7,92.75,193122000.0
2008-08-07,92.05,92.83,91.03,91.36,218330000.0
2008-08-08,91.06,93.47,90.91,93.06,238398700.0
2008-08-11,93.12,94.6,92.96,94.03,228103800.0
2008-08-12,93.72,94.02,92.6,93.05,200063500.0
2008-08-13,92.65,93.26,91.84,92.49,243686000.0
2008-08-14,91.96,93.72,91.9,93.18,206303000.0
2008-08-15,93.45,93.88,93.01,93.64,166714100.0
2008-08-18,93.83,93.86,91.83,92.36,159835100.0
2008-08-19,91.67,92.16,91.02,91.35,165557800.0
2008-08-20,91.64,92.04,90.88,91.77,208323100.0
2008-08-21,91.17,92.39,91.07,91.93,167148800.0
2008-08-22,92.57,93.26,91.93,93.26,143320300.0
2008-08-25,92.64,93.26,91.18,91.37,156515300.0
2008-08-26,91.36,91.98,91.06,91.64,150808600.0
2008-08-27,91.75,92.67,91.57,92.53,154362800.0
2008-08-28,92.94,93.81,92.53,93.65,145413300.0
2008-08-29,93.29,93.62,92.44,92.65,167724700.0
2008-09-02,93.56,94.03,91.73,92.07,226464500.0
2008-09-03,92.0,92.44,91.31,91.99,240063400.0
2008-09-04,91.34,91.52,89.17,89.22,306515300.0
2008-09-05,88.7,89.88,87.76,89.5,251092500.0
2008-09-08,92.11,92.25,89.5,91.35,329262900.0
2008-09-09,91.43,91.62,88.34,88.64,342126200.0
2008-09-10,89.12,89.85,88.16,89.0,262108600.0
2008-09-11,87.85,90.45,87.47,90.29,333797800.0
2008-09-12,89.41,90.79,89.08,90.7,264632300.0
2008-09-15,87.65,90.39,86.2,86.39,389814500.0
2008-09-16,84.31,88.05,84.16,87.83,466980200.0
2008-09-17,86.03,86.6,83.44,83.88,514055700.0
2008-09-18,84.92,87.62,81.84,86.37,665274900.0
2008-09-19,91.83,92.61,84.3,89.8,348627600.0
2008-09-22,90.04,90.26,87.08,87.77,214741300.0
2008-09-23,87.44,88.28,85.58,85.77,288655900.0
2008-09-24,86.24,86.82,85.22,86.05,252702400.0
2008-09-25,86.5,88.2,85.69,87.39,255792300.0
2008-09-26,85.97,87.91,85.74,87.44,245757600.0
2008-09-29,86.23,87.68,80.29,80.59,399725600.0
2008-09-30,82.13,84.51,81.55,83.92,261026300.0
2008-10-01,83.34,84.43,82.44,83.97,294989800.0
2008-10-02,83.17,83.95,80.35,80.93,321948300.0
2008-10-03,81.64,83.53,79.36,79.83,398127100.0
2008-10-06,77.5,77.86,72.81,75.77,526529700.0
2008-10-07,77.29,77.65,72.1,72.37,471570600.0
2008-10-08,70.61,73.93,70.04,70.55,602343100.0
2008-10-09,72.11,72.8,65.3,65.62,479445800.0
2008-10-10,62.8,67.97,60.47,64.03,771963400.0
2008-10-13,67.92,73.33,65.08,73.33,405360200.0
2008-10-14,75.76,76.35,70.26,72.24,473400900.0
2008-10-15,70.52,70.76,64.88,65.13,439449300.0
2008-10-16,66.05,68.57,62.61,67.84,626911100.0
2008-10-17,66.56,71.33,66.31,67.44,419672400.0
2008-10-20,68.99,71.71,68.01,71.49,290359900.0
2008-10-21,70.15,71.37,67.66,69.36,320100500.0
2008-10-22,67.43,69.14,63.33,65.58,427775400.0
2008-10-23,65.32,66.89,62.08,66.34,566424700.0
2008-10-24,60.78,65.06,60.64,62.97,506632700.0
2008-10-27,62.19,64.76,60.55,60.74,355875600.0
2008-10-28,63.19,68.18,61.16,67.84,503326800.0
2008-10-29,67.84,70.3,66.64,67.34,487478200.0
2008-10-30,69.29,69.86,67.21,69.67,372219800.0
2008-10-31,68.77,71.32,68.36,70.06,361210700.0
2008-11-03,70.0,70.68,69.42,70.26,176865200.0
2008-11-04,71.64,72.97,69.97,72.65,309324000.0
2008-11-05,71.7,72.87,68.73,69.59,351069400.0
2008-11-06,68.33,69.59,65.16,65.74,436787100.0
2008-11-07,66.27,68.03,65.74,67.91,330353600.0
2008-11-10,68.89,69.12,65.78,67.02,262806600.0
2008-11-11,65.67,66.59,64.14,64.95,383900700.0
2008-11-12,63.84,65.22,61.59,62.09,385916700.0
2008-11-13,62.32,66.37,59.39,65.96,681876700.0
2008-11-14,64.68,66.61,62.57,62.67,492042000.0
2008-11-17,62.5,64.07,61.61,61.84,376618400.0
2008-11-18,61.6,63.13,59.99,63.0,479159700.0
2008-11-19,62.16,62.85,58.55,58.97,499364000.0
2008-11-20,57.98,59.7,54.29,54.59,742211300.0
2008-11-21,56.04,58.53,53.79,57.53,643736500.0
2008-11-24,59.25,62.94,58.73,61.52,464448000.0
2008-11-25,63.16,63.31,60.64,61.98,400863200.0
2008-11-26,60.99,64.54,60.95,64.37,321391900.0
2008-11-28,64.12,65.27,64.02,65.18,103174900.0
2008-12-01,63.31,65.14,59.2,59.41,329933900.0
2008-12-02,60.38,61.86,59.49,61.69,423871600.0
2008-12-03,60.33,63.55,60.15,63.18,455766600.0
2008-12-04,62.27,63.71,60.59,61.72,385677600.0
2008-12-05,60.51,63.97,59.5,63.62,413517200.0
2008-12-08,65.36,66.84,64.97,65.84,377118400.0
2008-12-09,65.38,66.66,64.38,64.75,330159900.0
2008-12-10,65.33,66.1,64.39,65.2,323819600.0
2008-12-11,64.8,65.84,63.21,63.63,323155700.0
2008-12-12,61.87,64.54,61.64,64.39,354561000.0
2008-12-15,64.41,64.5,62.43,63.49,233698000.0
2008-12-16,63.92,66.59,63.8,66.48,325222000.0
2008-12-17,65.72,66.87,65.16,65.83,237668700.0
2008-12-18,66.14,66.34,63.81,64.6,306223400.0
2008-12-19,65.0,66.1,64.04,64.32,261354500.0
2008-12-22,64.55,64.68,62.36,63.5,217546000.0
2008-12-23,63.84,64.14,62.55,62.84,190437400.0
2008-12-24,62.84,63.36,62.61,63.21,54952900.0
2008-12-26,63.62,63.68,63.09,63.57,71543400.0
2008-12-29,63.63,63.73,62.44,63.39,113088500.0
2008-12-30,63.81,65.0,63.52,64.89,149497700.0
2008-12-31,64.97,66.35,64.82,65.82,173031000.0
2009-01-02,65.98,68.15,65.54,67.8,205042300.0
2009-01-05,67.56,68.96,67.02,67.72,215011300.0
2009-01-06,68.29,68.89,67.6,68.18,297184800.0
2009-01-07,67.1,68.19,65.79,66.13,244515400.0
2009-01-08,65.76,66.44,65.4,66.4,232374600.0
2009-01-09,66.5,66.61,64.68,64.98,285879500.0
2009-01-12,64.78,64.85,63.03,63.42,251231400.0
2009-01-13,63.26,64.1,62.87,63.54,319943000.0
2009-01-14,62.4,62.55,60.66,61.54,364403300.0
2009-01-15,61.35,62.18,59.61,61.56,460162500.0
2009-01-16,62.63,62.7,60.58,62.04,369600700.0
2009-01-20,61.44,62.04,58.39,58.77,359835400.0
2009-01-21,59.77,61.44,58.69,61.31,330598300.0
2009-01-22,60.11,61.3,59.2,60.36,382867700.0
2009-01-23,59.01,61.26,58.77,60.62,351951400.0
2009-01-26,60.98,62.26,60.4,61.04,296186300.0
2009-01-27,61.36,62.11,60.76,61.7,247328700.0
2009-01-28,63.02,64.15,62.78,63.73,294812400.0
2009-01-29,62.82,62.99,61.6,61.68,258811800.0
2009-01-30,61.98,62.29,59.96,60.31,322350200.0
2009-02-02,59.49,60.67,59.31,60.19,258372900.0
2009-02-03,60.62,61.53,59.97,61.06,257113300.0
2009-02-04,61.49,62.27,60.57,60.78,291206100.0
2009-02-05,60.32,62.21,59.9,61.68,364515800.0
2009-02-06,61.9,63.7,61.76,63.44,328167100.0
2009-02-09,63.43,64.0,62.96,63.55,219441400.0
2009-02-10,62.92,63.48,60.14,60.48,444252200.0
2009-02-11,60.86,61.31,60.1,61.0,295003000.0
2009-02-12,59.93,61.34,59.12,60.98,419365200.0
2009-02-13,60.94,61.44,60.07,60.35,268114000.0
2009-02-17,58.47,60.51,57.65,57.76,423633700.0
2009-02-18,58.21,58.31,57.02,57.6,336411100.0
2009-02-19,58.23,58.46,56.86,57.1,285250500.0
2009-02-20,55.96,57.14,55.27,56.44,440200700.0
2009-02-23,57.07,57.09,54.32,54.45,353791800.0
2009-02-24,54.92,56.86,54.49,56.51,392661500.0
2009-02-25,56.27,57.2,55.16,56.04,416277700.0
2009-02-26,56.77,58.11,55.09,55.1,319817200.0
2009-02-27,53.98,55.13,53.79,53.92,401908400.0
2009-03-02,52.89,53.19,51.33,51.48,368370000.0
2009-03-03,52.22,52.3,50.64,51.11,413141900.0
2009-03-04,51.96,53.15,51.11,52.28,403075300.0
2009-03-05,51.13,51.69,49.72,50.17,405592600.0
2009-03-06,50.61,51.39,48.94,50.21,421686400.0
2009-03-09,49.56,51.06,49.4,49.68,310493700.0
2009-03-10,50.71,53.0,50.6,52.63,367705700.0
2009-03-11,53.26,53.79,52.39,52.96,324439500.0
2009-03-12,52.97,55.25,52.49,55.09,335534700.0
2009-03-13,55.43,55.72,54.51,55.54,301374900.0
2009-03-16,56.13,56.87,55.3,55.4,293233900.0
2009-03-17,55.48,57.28,55.03,57.07,323398100.0
2009-03-18,56.75,59.01,56.21,58.27,416564300.0
2009-03-19,59.04,59.09,57.39,57.51,343606100.0
2009-03-20,57.86,57.93,56.22,56.31,318028300.0
2009-03-23,57.84,60.44,57.59,60.4,348149500.0
2009-03-24,59.69,60.5,59.14,59.21,298312300.0
2009-03-25,59.67,60.75,58.08,59.74,398763800.0
2009-03-26,60.42,61.19,59.86,61.05,362693500.0
2009-03-27,60.27,60.63,59.73,59.95,289563500.0
2009-03-30,58.62,58.68,57.27,57.86,297063400.0
2009-03-31,58.45,59.56,58.07,58.36,328316900.0
2009-04-01,57.69,59.81,57.54,59.5,320630000.0
2009-04-02,61.03,62.16,60.78,61.26,379775300.0
2009-04-03,61.33,62.16,60.73,61.91,256030400.0
2009-04-06,61.22,61.91,60.45,61.33,232176600.0
2009-04-07,60.42,60.72,59.88,59.95,236568900.0
2009-04-08,60.28,60.93,59.9,60.6,202931900.0
2009-04-09,62.2,63.05,61.95,63.05,232619900.0
2009-04-13,62.38,63.57,62.13,63.05,186496600.0
2009-04-14,62.46,63.0,61.77,61.99,238095700.0
2009-04-15,61.58,62.75,61.42,62.67,215731800.0
2009-04-16,63.12,64.02,62.27,63.63,246023600.0
2009-04-17,63.79,64.39,63.28,64.01,212687500.0
2009-04-20,62.85,62.93,61.22,61.27,222914100.0
2009-04-21,60.85,62.67,60.79,62.5,261420300.0
2009-04-22,61.93,63.43,61.76,62.13,297264200.0
2009-04-23,62.24,62.75,61.44,62.71,259120100.0
2009-04-24,63.19,64.14,62.95,63.68,247949700.0
2009-04-27,62.95,63.92,62.84,63.06,253608900.0
2009-04-28,62.42,63.61,62.27,62.85,225359600.0
2009-04-29,63.57,64.91,63.4,64.18,255615200.0
2009-04-30,65.05,65.4,63.85,64.32,263773700.0
2009-05-01,64.24,64.8,63.71,64.53,191659800.0
2009-05-04,65.05,66.8,64.93,66.79,245141200.0
2009-05-05,66.53,66.8,66.0,66.53,215523200.0
2009-05-06,67.36,67.73,66.56,67.67,255904900.0
2009-05-07,68.33,68.43,66.32,66.78,273491100.0
2009-05-08,67.6,68.48,67.17,68.31,255022800.0
2009-05-11,67.36,67.67,66.88,66.95,213505900.0
2009-05-12,67.31,67.46,66.01,66.86,259160200.0
2009-05-13,65.91,66.12,65.01,65.23,237777800.0
2009-05-14,65.21,66.2,65.01,65.71,212884700.0
2009-05-15,65.65,66.12,64.76,65.18,208003800.0
2009-05-18,65.79,67.1,65.65,67.03,185975200.0
2009-05-19,66.98,67.56,66.71,66.94,182972400.0
2009-05-20,67.55,68.17,66.42,66.49,251894600.0
2009-05-21,65.7,65.97,64.84,65.56,228469800.0
2009-05-22,65.71,66.12,65.15,65.41,147955200.0
2009-05-26,64.91,67.26,64.88,67.07,216583900.0
2009-05-27,67.17,67.4,65.77,65.9,215516900.0
2009-05-28,66.45,67.1,65.45,66.8,254813800.0
2009-05-29,67.17,68.09,66.62,67.89,202680800.0
2009-06-01,68.8,69.91,68.64,69.63,231109100.0
2009-06-02,69.35,70.06,64.3,69.7,205833700.0
2009-06-03,69.09,69.15,68.14,68.79,203955500.0
2009-06-04,69.04,69.55,68.54,69.5,185672800.0
2009-06-05,70.16,70.28,68.91,69.44,234479600.0
2009-06-08,68.94,69.86,68.35,69.27,196845600.0
2009-06-09,69.56,69.89,69.07,69.51,190574400.0
2009-06-10,70.14,70.15,68.46,69.3,248703400.0
2009-06-11,69.49,70.6,69.47,69.68,224489900.0
2009-06-12,69.35,69.88,69.05,69.86,157306800.0
2009-06-15,69.03,69.07,67.89,68.23,185303700.0
2009-06-16,68.48,68.53,67.28,67.32,200230600.0
2009-06-17,67.28,67.83,66.73,67.23,196558700.0
2009-06-18,67.35,68.08,67.03,67.64,169193200.0
2009-06-19,68.39,68.48,67.61,68.0,163593000.0
2009-06-22,67.32,67.37,65.94,65.95,193953500.0
2009-06-23,66.12,66.4,65.64,66.02,170707100.0
2009-06-24,66.6,67.29,66.19,66.6,185173100.0
2009-06-25,66.25,68.09,66.17,67.97,224220700.0
2009-06-26,67.79,68.14,67.43,67.89,138146300.0
2009-06-29,68.05,68.57,67.67,68.47,131361300.0
2009-06-30,68.5,68.75,67.43,67.91,204387900.0
2009-07-01,68.22,68.88,68.12,68.22,142028700.0
2009-07-02,67.32,67.35,66.31,66.38,145917700.0
2009-07-06,65.71,66.44,65.5,66.34,150244200.0
2009-07-07,66.28,66.36,65.01,65.09,177256000.0
2009-07-08,65.46,65.6,64.27,65.01,211467600.0
2009-07-09,65.46,65.68,64.95,65.16,138315400.0
2009-07-10,64.79,65.37,64.53,64.98,146593000.0
2009-07-13,65.23,66.62,64.71,66.59,183221600.0
2009-07-14,66.77,67.07,66.29,66.96,157482200.0
2009-07-15,67.83,69.08,67.73,68.89,177476100.0
2009-07-16,68.71,69.82,68.57,69.56,174451800.0
2009-07-17,69.49,69.68,69.11,69.57,115785000.0
2009-07-20,69.95,70.4,69.59,70.24,135015200.0
2009-07-21,70.83,70.85,69.76,70.61,189249500.0
2009-07-22,70.15,71.02,70.1,70.59,169241000.0
2009-07-23,70.63,72.46,70.58,72.18,213250900.0
2009-07-24,71.8,72.5,71.43,72.44,133140000.0
2009-07-27,72.16,72.68,72.05,72.66,74013900.0
2009-07-28,72.15,72.67,71.71,72.48,168405900.0
2009-07-29,71.99,72.35,71.65,72.16,160872300.0
2009-07-30,73.01,73.75,72.84,72.92,182652700.0
2009-07-31,72.88,73.49,72.68,73.0,167560200.0
2009-08-03,73.77,74.27,73.37,74.21,147684800.0
2009-08-04,73.87,74.56,73.72,74.38,152975000.0
2009-08-05,74.45,74.51,73.57,74.15,161364600.0
2009-08-06,74.52,74.63,73.45,73.8,164468900.0
2009-08-07,74.56,75.38,74.17,74.76,175780800.0
2009-08-10,74.45,74.78,74.08,74.6,111413700.0
2009-08-11,74.28,74.33,73.48,73.63,140193400.0
2009-08-12,73.54,75.03,73.53,74.45,187618000.0
2009-08-13,74.81,75.07,74.07,75.04,148869400.0
2009-08-14,75.0,75.06,73.66,74.42,162804500.0
2009-08-17,73.04,73.1,72.48,72.6,187078700.0
2009-08-18,72.81,73.46,72.66,73.26,156010100.0
2009-08-19,72.63,74.1,72.59,73.89,165459600.0
2009-08-20,73.94,74.78,73.78,74.62,145032900.0
2009-08-21,75.22,76.19,75.07,76.07,181587700.0
2009-08-24,76.39,76.8,75.79,76.06,158188900.0
2009-08-25,76.37,77.03,76.05,76.2,185044100.0
2009-08-26,75.98,76.57,75.72,76.22,161892800.0
2009-08-27,76.18,76.63,75.31,76.41,166640900.0
2009-08-28,77.0,77.09,75.85,76.34,126768800.0
2009-08-31,75.63,75.78,75.2,75.76,142872600.0
2009-09-01,75.33,76.27,73.87,74.03,290196100.0
2009-09-02,73.72,74.2,73.56,73.73,144612500.0
2009-09-03,74.18,74.45,73.58,74.36,114618800.0
2009-09-04,74.51,75.42,74.28,75.41,111351200.0
